year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2025,1,5,Boston U.,Army West Point,H,71,63,-7,15
2025,1,27,Boston U.,Holy Cross,H,69,59,-7,17
2025,2,19,Boston U.,Loyola Maryland,H,68,66,-7,9
2025,3,1,Boston U.,Lafayette,H,66,64,-7,9
2024,12,1,Boston U.,Sacred Heart,H,65,73,-7,-1
2025,1,15,Boston U.,Lehigh,H,63,58,-7,12
2025,1,8,Boston U.,American,H,60,54,-7,13
2024,11,19,Boston U.,Wagner,H,58,60,-7,5
2024,11,24,Boston U.,Howard,N,69,62,-7,7
2024,12,7,Bowling Green,Morgan St.,H,102,81,-3.8,24.8
2024,11,8,Bowling Green,Davidson,H,85,91,-3.8,-2.2
2025,2,4,Bowling Green,NIU,H,84,77,-3.8,10.8
2025,2,18,Bowling Green,Kent St.,H,84,91,-3.8,-3.2
2025,2,11,Bowling Green,Ohio,H,81,86,-3.8,-1.2
2025,1,14,Bowling Green,Buffalo,H,79,61,-3.8,21.8
2024,11,19,Bowling Green,Niagara,H,76,68,-3.8,11.8
2025,1,24,Bowling Green,Toledo,H,71,84,-3.8,-9.2
2024,12,21,Bowling Green,St. Thomas (MN),H,68,93,-3.8,-21.2
2025,1,3,Bowling Green,Akron,H,68,71,-3.8,0.8
2025,2,8,Bowling Green,Coastal Carolina,H,67,53,-3.8,17.8
2025,3,7,Bowling Green,Western Mich.,H,63,64,-3.8,2.8
2025,1,18,Bowling Green,Eastern Mich.,H,62,68,-3.8,-2.2
2025,3,1,Bowling Green,Ball St.,H,61,52,-3.8,12.8
2024,11,29,Bowling Green,Weber St.,N,70,73,-3.8,-3
2024,11,30,Bowling Green,New Mexico St.,N,61,60,-3.8,1
2025,1,15,Bradley,Indiana St.,H,118,65,4,49
2024,12,21,Bradley,Canisius,H,92,59,4,29
2024,11,4,Bradley,Southeast Mo. St.,H,88,60,4,24
2024,11,12,Bradley,UTSA,H,85,72,4,9
2025,2,22,Bradley,Murray St.,H,85,83,4,-2
2024,12,29,Bradley,Valparaiso,H,81,75,4,2
2025,2,12,Bradley,Southern Ill.,H,78,64,4,10
2025,2,5,Bradley,Belmont,H,77,80,4,-7
2024,11,16,Bradley,NIU,H,76,60,4,12
2025,3,2,Bradley,UNI,H,73,56,4,13
2025,1,29,Bradley,UIC,H,70,93,4,-27
2025,1,4,Bradley,Missouri St.,H,69,60,4,5
2024,12,18,Bradley,San Francisco,H,66,64,4,-2
2025,1,25,Bradley,Illinois St.,H,61,57,4,0
2025,1,8,Bradley,Drake,H,57,64,4,-11
2024,11,21,Bradley,Texas St.,N,82,68,4,14
2024,11,24,Bradley,Middle Tenn.,N,80,69,4,11
2024,11,22,Bradley,Wright St.,N,77,74,4,3
2024,12,14,Bradley,Santa Clara,N,74,84,4,-10
2025,3,7,Bradley,Murray St.,N,70,62,4,8
2025,3,8,Bradley,Valparaiso,N,70,65,4,5
2024,11,17,Brown,Sacred Heart,H,89,70,0,19
2025,2,21,Brown,Columbia,H,86,61,0,25
2024,12,10,Brown,Rhode Island,H,84,80,0,4
2025,1,25,Brown,Dartmouth,H,83,84,0,-1
2025,2,15,Brown,Pennsylvania,H,82,72,0,10
2025,2,22,Brown,Cornell,H,81,85,0,-4
2024,11,27,Brown,Stony Brook,H,77,54,0,23
2024,11,15,Brown,New Hampshire,H,76,58,0,18
2025,2,14,Brown,Princeton,H,70,56,0,14
2024,11,10,Brown,Maine,H,67,69,0,-2
2025,1,18,Brown,Harvard,H,67,80,0,-13
2024,11,16,Brown,Holy Cross,H,65,73,0,-8
2025,3,8,Brown,Yale,H,61,70,0,-9
2025,3,4,Bryant,New Hampshire,H,90,56,-1.5,35.5
2024,11,8,Bryant,Siena,H,88,90,-1.5,-0.5
2025,2,13,Bryant,NJIT,H,88,66,-1.5,23.5
2025,1,18,Bryant,UMass Lowell,H,85,62,-1.5,24.5
2025,3,8,Bryant,UMBC,H,85,74,-1.5,12.5
2025,1,25,Bryant,Binghamton,H,83,69,-1.5,15.5
2025,1,4,Bryant,Maine,H,81,55,-1.5,27.5
2025,2,15,Bryant,UMBC,H,81,79,-1.5,3.5
2024,12,6,Bryant,Brown,H,75,76,-1.5,0.5
2025,1,11,Bryant,Vermont,H,73,53,-1.5,21.5
2025,2,6,Bryant,UAlbany,H,63,68,-1.5,-3.5
2024,11,26,Bryant,Tennessee St.,N,97,85,-1.5,12
2024,12,14,Bryant,Fordham,N,84,86,-1.5,-2
2024,11,13,Bucknell,Mount St. Mary's,H,89,93,-3.4,-0.6
2025,1,15,Bucknell,Holy Cross,H,86,82,-3.4,7.4
2025,2,23,Bucknell,Army West Point,H,84,53,-3.4,34.4
2024,11,21,Bucknell,NJIT,H,81,64,-3.4,20.4
2024,11,16,Bucknell,Richmond,H,80,76,-3.4,7.4
2025,1,29,Bucknell,Loyola Maryland,H,79,67,-3.4,15.4
2025,2,12,Bucknell,Boston U.,H,76,60,-3.4,19.4
2025,3,6,Bucknell,Loyola Maryland,H,76,72,-3.4,7.4
2025,1,18,Bucknell,Navy,H,73,69,-3.4,7.4
2025,2,5,Bucknell,American,H,71,49,-3.4,25.4
2025,2,17,Bucknell,Lehigh,H,67,50,-3.4,20.4
2025,1,5,Bucknell,Colgate,H,66,60,-3.4,9.4
2025,1,8,Bucknell,Lafayette,H,65,62,-3.4,6.4
2024,11,23,Bucknell,Rider,H,53,57,-3.4,-0.6
2024,12,4,Bucknell,St. Bonaventure,H,47,64,-3.4,-13.6
2024,11,30,Bucknell,Siena,N,58,71,-3.4,-13
2025,3,1,Buffalo,Toledo,H,87,74,-5.1,18.1
2024,11,22,Buffalo,Morgan St.,H,82,73,-5.1,14.1
2024,11,25,Buffalo,N.C. A&T,H,82,81,-5.1,6.1
2025,1,7,Buffalo,Ohio,H,79,88,-5.1,-3.9
2025,2,1,Buffalo,Ball St.,H,76,89,-5.1,-7.9
2025,1,28,Buffalo,Central Mich.,H,75,69,-5.1,11.1
2025,2,8,Buffalo,Georgia St.,H,75,80,-5.1,0.1
2025,3,4,Buffalo,Miami (OH),H,69,84,-5.1,-9.9
2024,11,14,Buffalo,Bryant,H,64,87,-5.1,-17.9
2025,2,18,Buffalo,Western Mich.,H,64,97,-5.1,-27.9
2025,2,15,Buffalo,Bowling Green,H,59,63,-5.1,1.1
2025,1,21,Buffalo,Akron,H,58,90,-5.1,-26.9
2025,1,10,Buffalo,Kent St.,H,49,68,-5.1,-13.9
2025,2,15,Butler,Georgetown,H,97,86,-1.5,12.5
2025,1,25,Butler,DePaul,H,86,69,-1.5,18.5
2024,11,11,Butler,Western Mich.,H,85,65,-1.5,21.5
2025,1,15,Butler,Seton Hall,H,82,77,-1.5,6.5
2025,2,8,Butler,Providence,H,82,81,-1.5,2.5
2024,11,15,Butler,SMU,H,81,70,-1.5,12.5
2024,11,22,Butler,Merrimack,H,78,39,-1.5,40.5
2025,3,5,Butler,Xavier,H,78,91,-1.5,-11.5
2025,1,11,Butler,Creighton,H,76,80,-1.5,-2.5
2024,12,21,Butler,UConn,H,74,78,-1.5,-2.5
2024,12,3,Butler,Eastern Ill.,H,73,58,-1.5,16.5
2024,11,4,Butler,Missouri St.,H,72,65,-1.5,8.5
2025,2,26,Butler,St. John's (NY),H,70,76,-1.5,-4.5
2025,1,28,Butler,Marquette,H,69,78,-1.5,-7.5
2024,12,10,Butler,North Dakota St.,H,68,71,-1.5,-1.5
2024,11,8,Butler,Austin Peay,H,66,68,-1.5,-0.5
2025,1,1,Butler,Villanova,H,65,73,-1.5,-6.5
2024,11,29,Butler,Mississippi St.,N,87,77,-1.5,10
2024,12,14,Butler,Wisconsin,N,74,83,-1.5,-9
2024,11,28,Butler,Northwestern,N,71,69,-1.5,2
2024,12,20,BYU,Florida A&M,H,103,57,3.9,42.1
2024,11,13,BYU,Queens (NC),H,99,55,3.9,40.1
2024,11,16,BYU,Idaho,H,95,71,3.9,20.1
2024,12,11,BYU,Fresno St.,H,95,67,3.9,24.1
2025,1,28,BYU,Baylor,H,93,89,3.9,0.1
2025,2,18,BYU,Kansas,H,91,57,3.9,30.1
2024,11,5,BYU,Central Ark.,H,88,50,3.9,34.1
2024,11,8,BYU,UC Riverside,H,86,80,3.9,2.1
2025,1,14,BYU,Oklahoma St.,H,85,69,3.9,12.1
2025,3,8,BYU,Utah,H,85,74,3.9,7.1
2025,1,25,BYU,Cincinnati,H,80,52,3.9,24.1
2025,2,15,BYU,Kansas St.,H,80,65,3.9,11.1
2025,3,1,BYU,West Virginia,H,77,56,3.9,17.1
2024,12,31,BYU,Arizona St.,H,76,56,3.9,16.1
2025,2,4,BYU,Arizona,H,74,85,3.9,-14.9
2025,1,7,BYU,Texas Tech,H,67,72,3.9,-8.9
2024,11,28,BYU,Ole Miss,N,85,96,3.9,-11
2024,11,29,BYU,NC State,N,72,61,3.9,11
2024,12,14,BYU,Wyoming,N,68,49,3.9,19
2025,2,22,Cal Poly,UC Riverside,H,112,100,-7.6,19.6
2025,3,6,Cal Poly,Cal St. Fullerton,H,100,61,-7.6,46.6
2025,3,1,Cal Poly,CSU Bakersfield,H,98,72,-7.6,33.6
2024,12,17,Cal Poly,Denver,H,95,94,-7.6,8.6
2024,12,7,Cal Poly,CSUN,H,91,102,-7.6,-3.4
2025,1,2,Cal Poly,UC Irvine,H,89,98,-7.6,-1.4
2024,11,26,Cal Poly,Grambling,H,82,79,-7.6,10.6
2025,2,6,Cal Poly,Hawaii,H,79,63,-7.6,23.6
2025,1,25,Cal Poly,Long Beach St.,H,78,69,-7.6,16.6
2024,11,14,Cal Poly,Seattle U,H,75,71,-7.6,11.6
2025,1,11,Cal Poly,UC Santa Barbara,H,72,75,-7.6,4.6
2025,2,20,Cal Poly,UC San Diego,H,67,81,-7.6,-6.4
2025,1,16,Cal Poly,UC Davis,H,54,65,-7.6,-3.4
2025,1,11,Cal St. Fullerton,Hawaii,H,86,95,-5.7,-3.3
2025,2,13,Cal St. Fullerton,Cal Poly,H,83,98,-5.7,-9.3
2025,1,25,Cal St. Fullerton,UC Santa Barbara,H,75,83,-5.7,-2.3
2024,12,15,Cal St. Fullerton,Denver,H,74,59,-5.7,20.7
2024,12,22,Cal St. Fullerton,Wyoming,H,69,73,-5.7,1.7
2025,1,23,Cal St. Fullerton,CSU Bakersfield,H,68,71,-5.7,2.7
2025,1,2,Cal St. Fullerton,CSUN,H,65,95,-5.7,-24.3
2024,11,18,Cal St. Fullerton,Idaho St.,H,62,61,-5.7,6.7
2025,3,8,Cal St. Fullerton,UC Riverside,H,59,64,-5.7,0.7
2024,12,5,Cal St. Fullerton,Long Beach St.,H,56,73,-5.7,-11.3
2025,1,4,Cal St. Fullerton,UC San Diego,H,51,90,-5.7,-33.3
2025,2,27,Cal St. Fullerton,UC Irvine,H,51,76,-5.7,-19.3
2025,2,8,Cal St. Fullerton,UC Davis,H,49,65,-5.7,-10.3
2025,1,25,California,Miami (FL),H,98,94,-7.5,11.5
2024,11,7,California,Cal Poly,H,91,73,-7.5,25.5
2024,11,4,California,CSU Bakersfield,H,86,73,-7.5,20.5
2024,12,14,California,Northwestern St.,H,84,66,-7.5,25.5
2024,11,24,California,Sacramento St.,H,83,77,-7.5,13.5
2025,3,1,California,Boston College,H,82,71,-7.5,18.5
2024,11,27,California,Mercyhurst,H,81,55,-7.5,33.5
2024,12,7,California,Stanford,H,81,89,-7.5,-0.5
2024,12,10,California,Cornell,H,80,88,-7.5,-0.5
2024,11,21,California,Air Force,H,78,69,-7.5,16.5
2025,1,22,California,Florida St.,H,77,68,-7.5,16.5
2025,2,26,California,SMU,H,77,81,-7.5,3.5
2025,1,8,California,Virginia,H,75,61,-7.5,21.5
2025,2,5,California,NC State,H,74,62,-7.5,19.5
2025,1,11,California,Virginia Tech,H,68,71,-7.5,4.5
2025,2,1,California,Syracuse,H,66,75,-7.5,-1.5
2025,2,8,California,Wake Forest,H,66,76,-7.5,-2.5
2024,12,21,California,San Diego St.,N,50,71,-7.5,-21
2024,11,15,California Baptist,LIU,H,90,77,-4.9,17.9
2024,11,9,California Baptist,Kennesaw St.,H,88,84,-4.9,8.9
2025,2,15,California Baptist,Utah Tech,H,86,83,-4.9,7.9
2025,2,8,California Baptist,Grand Canyon,H,85,71,-4.9,18.9
2024,11,4,California Baptist,UIW,H,83,78,-4.9,9.9
2025,1,30,California Baptist,Abilene Christian,H,83,60,-4.9,27.9
2024,11,23,California Baptist,Eastern Wash.,H,79,68,-4.9,15.9
2024,12,28,California Baptist,Jackson St.,H,79,73,-4.9,10.9
2025,3,8,California Baptist,UT Arlington,H,70,68,-4.9,6.9
2024,11,12,California Baptist,UC Riverside,H,69,70,-4.9,3.9
2025,1,23,California Baptist,Utah Valley,H,69,74,-4.9,-0.1
2024,11,20,California Baptist,Northern Colo.,H,68,79,-4.9,-6.1
2025,3,6,California Baptist,Tarleton St.,H,68,48,-4.9,24.9
2024,12,30,California Baptist,UC Irvine,H,63,71,-4.9,-3.1
2025,1,4,California Baptist,Seattle U,H,61,59,-4.9,6.9
2025,2,6,California Baptist,Southern Utah,H,57,60,-4.9,1.9
2024,11,27,California Baptist,Fresno St.,N,86,81,-4.9,5
2024,11,26,California Baptist,SMU,N,77,79,-4.9,-2
2025,1,30,Campbell,William & Mary,H,96,55,-7.9,48.9
2025,1,18,Campbell,Monmouth,H,81,58,-7.9,30.9
2025,2,6,Campbell,Elon,H,76,58,-7.9,25.9
2025,2,1,Campbell,Hofstra,H,75,52,-7.9,30.9
2025,2,22,Campbell,Towson,H,67,76,-7.9,-1.1
2025,2,10,Campbell,N.C. A&T,H,66,62,-7.9,11.9
2024,11,10,Campbell,Saint Francis,H,64,65,-7.9,6.9
2025,1,16,Campbell,Col. of Charleston,H,61,67,-7.9,1.9
2025,2,27,Campbell,UNCW,H,60,79,-7.9,-11.1
2024,12,4,Campbell,Coastal Carolina,H,57,58,-7.9,6.9
2025,1,2,Campbell,Drexel,H,57,54,-7.9,10.9
2024,12,18,Campbell,Longwood,H,55,77,-7.9,-14.1
2025,3,8,Campbell,Delaware,N,62,79,-7.9,-17
2025,1,10,Canisius,Rider,H,85,67,-4.1,22.1
2025,1,23,Canisius,Sacred Heart,H,84,93,-4.1,-4.9
2024,12,14,Canisius,Maine,H,79,84,-4.1,-0.9
2024,11,9,Canisius,St. Bonaventure,H,78,87,-4.1,-4.9
2024,11,23,Canisius,Brown,H,76,83,-4.1,-2.9
2025,2,28,Canisius,Manhattan,H,72,77,-4.1,-0.9
2025,2,16,Canisius,Mount St. Mary's,H,66,73,-4.1,-2.9
2025,1,31,Canisius,Niagara,H,63,64,-4.1,3.1
2024,12,8,Canisius,Siena,H,53,66,-4.1,-8.9
2024,12,6,Canisius,Merrimack,H,52,60,-4.1,-3.9
2025,3,2,Canisius,Iona,H,52,82,-4.1,-25.9
2025,1,12,Canisius,Saint Peter's,H,49,62,-4.1,-8.9
2025,1,25,Canisius,Marist,H,47,70,-4.1,-18.9
2024,11,16,Canisius,SIUE,N,58,76,-4.1,-18
2024,11,24,Central Ark.,UNC Asheville,H,92,83,-6.4,15.4
2025,2,15,Central Ark.,North Florida,H,84,83,-6.4,7.4
2025,1,2,Central Ark.,Eastern Ky.,H,83,89,-6.4,0.4
2025,1,29,Central Ark.,West Ga.,H,75,70,-6.4,11.4
2024,11,21,Central Ark.,Southeast Mo. St.,H,73,77,-6.4,2.4
2024,12,16,Central Ark.,The Citadel,H,73,71,-6.4,8.4
2025,1,4,Central Ark.,Bellarmine,H,71,65,-6.4,12.4
2025,1,23,Central Ark.,Austin Peay,H,71,73,-6.4,4.4
2025,2,24,Central Ark.,North Ala.,H,70,93,-6.4,-16.6
2025,2,13,Central Ark.,Jacksonville,H,62,77,-6.4,-8.6
2025,1,25,Central Ark.,Lipscomb,H,55,68,-6.4,-6.6
2025,2,5,Central Ark.,Queens (NC),H,47,63,-6.4,-9.6
2025,3,2,Central Ark.,Stetson,N,77,72,-6.4,5
2025,2,6,Central Conn. St.,FDU,H,87,66,-10.2,31.2
2025,3,5,Central Conn. St.,Le Moyne,H,86,67,-10.2,29.2
2024,12,21,Central Conn. St.,Quinnipiac,H,84,80,-10.2,14.2
2025,2,27,Central Conn. St.,Le Moyne,H,84,75,-10.2,19.2
2025,2,15,Central Conn. St.,Saint Francis,H,83,67,-10.2,26.2
2025,1,26,Central Conn. St.,Chicago St.,H,81,64,-10.2,27.2
2025,3,8,Central Conn. St.,FDU,H,76,72,-10.2,14.2
2025,2,13,Central Conn. St.,Mercyhurst,H,73,63,-10.2,20.2
2024,12,1,Central Conn. St.,UMass Lowell,H,69,67,-10.2,12.2
2025,2,22,Central Conn. St.,Stonehill,H,67,41,-10.2,36.2
2024,11,24,Central Conn. St.,Binghamton,H,64,56,-10.2,18.2
2025,1,10,Central Conn. St.,Wagner,H,57,62,-10.2,5.2
2025,1,12,Central Conn. St.,LIU,H,52,54,-10.2,8.2
2024,11,16,Central Conn. St.,Northeastern,N,62,80,-10.2,-18
2025,2,1,Central Mich.,Bowling Green,H,90,71,-1.6,20.6
2025,2,8,Central Mich.,Texas St.,H,85,70,-1.6,16.6
2025,1,14,Central Mich.,Eastern Mich.,H,82,63,-1.6,20.6
2025,2,15,Central Mich.,Akron,H,82,85,-1.6,-1.4
2025,3,7,Central Mich.,NIU,H,81,83,-1.6,-0.4
2025,1,21,Central Mich.,Ball St.,H,80,82,-1.6,-0.4
2025,1,25,Central Mich.,Western Mich.,H,73,52,-1.6,22.6
2025,2,25,Central Mich.,Buffalo,H,73,69,-1.6,5.6
2024,11,7,Central Mich.,Stony Brook,H,72,73,-1.6,0.6
2025,2,4,Central Mich.,Miami (OH),H,70,76,-1.6,-4.4
2025,1,4,Central Mich.,Ohio,H,55,57,-1.6,-0.4
2024,12,17,Central Mich.,Mississippi St.,N,59,83,-1.6,-24
2025,2,1,Charleston So.,Longwood,H,89,85,-11.6,15.6
2024,12,3,Charleston So.,UT Martin,H,83,68,-11.6,26.6
2025,1,8,Charleston So.,High Point,H,79,93,-11.6,-2.4
2025,1,2,Charleston So.,Gardner-Webb,H,72,63,-11.6,20.6
2025,2,12,Charleston So.,Presbyterian,H,71,70,-11.6,12.6
2025,2,22,Charleston So.,USC Upstate,H,69,79,-11.6,1.6
2025,2,5,Charleston So.,Winthrop,H,65,83,-11.6,-6.4
2025,1,25,Charleston So.,UNC Asheville,H,61,69,-11.6,3.6
2025,1,18,Charleston So.,Radford,H,58,54,-11.6,15.6
2024,11,23,Charleston So.,Furman,H,46,67,-11.6,-9.4
2024,11,15,Charleston So.,UTRGV,N,76,86,-11.6,-10
2024,11,16,Charleston So.,VMI,N,69,80,-11.6,-11
2025,3,7,Charleston So.,UNC Asheville,N,60,80,-11.6,-20
2024,11,4,Charlotte,Presbyterian,H,88,79,-2.3,11.3
2025,2,8,Charlotte,Rice,H,78,75,-2.3,5.3
2025,2,19,Charlotte,Temple,H,78,72,-2.3,8.3
2024,11,23,Charlotte,LIU,H,76,79,-2.3,-0.7
2024,12,17,Charlotte,West Ga.,H,75,70,-2.3,7.3
2025,1,22,Charlotte,South Fla.,H,69,61,-2.3,10.3
2024,12,31,Charlotte,Tulane,H,68,83,-2.3,-12.7
2025,1,19,Charlotte,Memphis,H,68,77,-2.3,-6.7
2024,11,13,Charlotte,Richmond,H,65,48,-2.3,19.3
2025,1,8,Charlotte,Fla. Atlantic,H,64,75,-2.3,-8.7
2024,11,19,Charlotte,Gardner-Webb,H,60,54,-2.3,8.3
2025,2,15,Charlotte,East Carolina,H,59,75,-2.3,-13.7
2025,2,4,Charlotte,Wichita St.,H,58,66,-2.3,-5.7
2024,11,27,Charlotte,ETSU,H,55,75,-2.3,-17.7
2024,12,23,Charlotte,Murray St.,N,94,90,-2.3,4
2024,12,25,Charlotte,Col. of Charleston,N,81,84,-2.3,-3
2025,2,1,Chattanooga,Mercer,H,93,84,1.6,7.4
2025,1,12,Chattanooga,VMI,H,91,66,1.6,23.4
2025,2,19,Chattanooga,Western Caro.,H,91,86,1.6,3.4
2024,11,25,Chattanooga,Tennessee St.,H,85,78,1.6,5.4
2024,12,15,Chattanooga,Alabama A&M,H,85,63,1.6,20.4
2025,2,8,Chattanooga,Furman,H,85,72,1.6,11.4
2024,11,27,Chattanooga,Bryant,H,84,76,1.6,6.4
2025,1,15,Chattanooga,Wofford,H,83,81,1.6,0.4
2025,2,15,Chattanooga,ETSU,H,78,71,1.6,5.4
2024,11,14,Chattanooga,Morehead St.,H,76,62,1.6,12.4
2025,2,22,Chattanooga,The Citadel,H,76,75,1.6,-0.6
2025,1,9,Chattanooga,UNC Greensboro,H,75,78,1.6,-4.6
2025,1,23,Chattanooga,Samford,H,69,73,1.6,-5.6
2024,12,3,Chattanooga,Lipscomb,H,62,80,1.6,-19.6
2025,3,8,Chattanooga,Mercer,N,76,61,1.6,15
2025,1,18,Chicago St.,Le Moyne,H,88,72,-4,20
2025,2,6,Chicago St.,Mercyhurst,H,85,78,-4,11
2025,2,20,Chicago St.,Central Conn. St.,H,75,81,-4,-2
2025,2,1,Chicago St.,LIU,H,73,67,-4,10
2025,2,8,Chicago St.,Saint Francis,H,69,81,-4,-8
2024,11,19,Chicago St.,Eastern Ky.,H,66,86,-4,-16
2024,11,9,Chicago St.,Youngstown St.,H,60,80,-4,-16
2025,1,12,Chicago St.,Stonehill,H,52,68,-4,-12
2025,2,22,Chicago St.,Wagner,H,52,64,-4,-8
2025,1,20,Chicago St.,FDU,H,48,58,-4,-6
2024,11,26,Chicago St.,Drexel,N,71,83,-4,-12
2024,11,25,Chicago St.,Radford,N,48,63,-4,-15
2024,11,4,Cincinnati,Ark.-Pine Bluff,H,109,54,8.5,46.5
2024,11,15,Cincinnati,Nicholls,H,86,49,8.5,28.5
2025,2,11,Cincinnati,Utah,H,85,75,8.5,1.5
2024,12,8,Cincinnati,Howard,H,84,67,8.5,8.5
2024,12,22,Cincinnati,Grambling,H,84,49,8.5,26.5
2025,2,8,Cincinnati,BYU,H,84,66,8.5,9.5
2024,11,8,Cincinnati,Morehead St.,H,83,56,8.5,18.5
2024,11,27,Cincinnati,Alabama St.,H,77,59,8.5,9.5
2025,2,22,Cincinnati,TCU,H,75,63,8.5,3.5
2025,1,21,Cincinnati,Texas Tech,H,71,81,8.5,-18.5
2025,2,25,Cincinnati,Baylor,H,69,67,8.5,-6.5
2024,12,14,Cincinnati,Xavier,H,68,65,8.5,-5.5
2025,1,4,Cincinnati,Arizona,H,67,72,8.5,-13.5
2025,1,18,Cincinnati,Arizona St.,H,67,60,8.5,-1.5
2025,2,2,Cincinnati,West Virginia,H,50,63,8.5,-21.5
2025,3,5,Cincinnati,Kansas St.,H,49,54,8.5,-13.5
2025,1,11,Cincinnati,Kansas,H,40,54,8.5,-22.5
2024,12,20,Cincinnati,Dayton,N,66,59,8.5,7
2024,11,4,Clemson,Charleston So.,H,91,64,-0.5,27.5
2024,11,8,Clemson,Saint Francis,H,88,62,-0.5,26.5
2024,11,29,Clemson,Florida A&M,H,86,58,-0.5,28.5
2025,1,22,Clemson,Syracuse,H,86,72,-0.5,14.5
2025,2,4,Clemson,Georgia Tech,H,86,89,-0.5,-2.5
2025,1,1,Clemson,Stanford,H,85,71,-0.5,14.5
2025,2,10,Clemson,North Carolina,H,85,65,-0.5,20.5
2025,2,26,Clemson,Notre Dame,H,83,68,-0.5,15.5
2024,12,14,Clemson,Memphis,H,82,87,-0.5,-4.5
2025,1,4,Clemson,California,H,80,68,-0.5,12.5
2024,11,21,Clemson,Radford,H,79,51,-0.5,28.5
2025,1,11,Clemson,Florida St.,H,77,57,-0.5,20.5
2025,2,8,Clemson,Duke,H,77,71,-0.5,6.5
2024,11,12,Clemson,Eastern Ky.,H,75,62,-0.5,13.5
2024,12,21,Clemson,Wake Forest,H,73,62,-0.5,11.5
2024,12,3,Clemson,Kentucky,H,70,66,-0.5,4.5
2025,3,8,Clemson,Virginia Tech,H,65,47,-0.5,18.5
2024,11,26,Clemson,Penn St.,N,75,67,-0.5,8
2024,11,25,Clemson,San Francisco,N,70,55,-0.5,15
2024,12,19,Cleveland St.,Oakland,H,92,75,2.5,14.5
2025,1,25,Cleveland St.,Green Bay,H,81,66,2.5,12.5
2024,12,29,Cleveland St.,Wright St.,H,78,64,2.5,11.5
2025,2,8,Cleveland St.,Milwaukee,H,77,60,2.5,14.5
2025,1,15,Cleveland St.,Northern Ky.,H,76,58,2.5,15.5
2024,11,16,Cleveland St.,Eastern Mich.,H,71,63,2.5,5.5
2024,11,29,Cleveland St.,Morehead St.,H,69,71,2.5,-4.5
2025,3,1,Cleveland St.,Purdue Fort Wayne,H,68,57,2.5,8.5
2025,3,6,Cleveland St.,Northern Ky.,H,68,63,2.5,2.5
2025,1,4,Cleveland St.,IU Indy,H,67,61,2.5,3.5
2025,1,22,Cleveland St.,Detroit Mercy,H,65,50,2.5,12.5
2025,2,16,Cleveland St.,Youngstown St.,H,60,68,2.5,-10.5
2025,2,12,Cleveland St.,Robert Morris,H,59,68,2.5,-11.5
2024,11,26,Cleveland St.,NJIT,H,56,53,2.5,0.5
2024,11,23,Cleveland St.,Kent St.,H,52,68,2.5,-18.5
2025,1,16,Coastal Carolina,Ga. Southern,H,87,88,-5.9,4.9
2025,2,26,Coastal Carolina,Georgia St.,H,80,74,-5.9,11.9
2024,11,30,Coastal Carolina,USC Upstate,H,73,51,-5.9,27.9
2025,2,15,Coastal Carolina,James Madison,H,73,74,-5.9,4.9
2025,1,4,Coastal Carolina,ULM,H,70,51,-5.9,24.9
2025,1,2,Coastal Carolina,Louisiana,H,68,71,-5.9,2.9
2025,1,18,Coastal Carolina,Marshall,H,64,77,-5.9,-7.1
2024,11,4,Coastal Carolina,Western Mich.,H,60,56,-5.9,9.9
2025,2,5,Coastal Carolina,South Alabama,H,59,84,-5.9,-19.1
2025,2,28,Coastal Carolina,Old Dominion,H,59,61,-5.9,3.9
2024,11,17,Coastal Carolina,Jacksonville St.,H,53,71,-5.9,-12.1
2025,2,13,Coastal Carolina,App State,H,46,64,-5.9,-12.1
2024,11,22,Coastal Carolina,IU Indy,N,71,57,-5.9,14
2025,3,4,Coastal Carolina,Southern Miss.,N,63,66,-5.9,-3
2024,11,15,Col. of Charleston,Fla. Atlantic,H,119,116,2.7,0.3
2025,1,2,Col. of Charleston,Hampton,H,94,67,2.7,24.3
2025,2,27,Col. of Charleston,Delaware,H,94,84,2.7,7.3
2025,2,8,Col. of Charleston,Elon,H,88,83,2.7,2.3
2025,1,18,Col. of Charleston,Northeastern,H,87,85,2.7,-0.7
2025,3,1,Col. of Charleston,Campbell,H,87,65,2.7,19.3
2024,11,8,Col. of Charleston,South Fla.,H,86,71,2.7,12.3
2025,1,23,Col. of Charleston,UNCW,H,83,85,2.7,-4.7
2025,1,30,Col. of Charleston,Stony Brook,H,81,74,2.7,4.3
2024,11,27,Col. of Charleston,Northern Ky.,H,79,64,2.7,12.3
2024,12,16,Col. of Charleston,Wofford,H,77,67,2.7,7.3
2025,1,4,Col. of Charleston,Towson,H,77,69,2.7,5.3
2025,2,6,Col. of Charleston,N.C. A&T,H,66,63,2.7,0.3
2024,11,17,Col. of Charleston,Liberty,H,47,68,2.7,-23.7
2024,11,4,Col. of Charleston,Southern Ill.,N,90,80,2.7,10
2024,12,25,Col. of Charleston,Charlotte,N,84,81,2.7,3
2024,12,23,Col. of Charleston,Loyola Chicago,N,77,68,2.7,9
2024,12,22,Col. of Charleston,Oregon St.,N,65,74,2.7,-9
2025,1,11,Colgate,Boston U.,H,87,50,-2.3,39.3
2025,1,20,Colgate,Bucknell,H,87,80,-2.3,9.3
2025,3,6,Colgate,Army West Point,H,84,55,-2.3,31.3
2025,2,8,Colgate,Loyola Maryland,H,82,68,-2.3,16.3
