year,month,day,team,opponent,location,teamscore,oppscore
2016,12,7,BYU,Weber St.,H,77,66
2017,1,19,BYU,Pepperdine,H,99,70
2017,1,7,BYU,Pacific,H,91,62
2017,1,12,BYU,San Francisco,H,85,75
2017,1,28,BYU,Loyola Marymount,H,85,77
2017,2,16,BYU,San Diego,H,82,70
2017,2,2,BYU,Gonzaga,H,75,85
2017,2,4,BYU,Portland,H,73,62
2017,2,18,BYU,St. Mary's (CA),H,57,70
2016,11,21,BYU,Saint Louis,N,92,62
2016,11,23,BYU,Valparaiso,N,89,92
2016,12,3,BYU,Southern California,N,84,91
2016,11,30,BYU,Utah St.,N,77,63
2016,12,17,BYU,Illinois,N,73,75
2017,3,4,BYU,Loyola Marymount,N,89,81
2017,3,6,BYU,St. Mary's (CA),N,50,81
2016,12,3,Cal Poly,A&M-Corpus Chris,H,82,70
2016,12,1,Cal Poly,UTSA,H,59,47
2017,1,21,Cal Poly,Long Beach St.,H,92,98
2017,3,2,Cal Poly,CSUN,H,76,70
2017,1,12,Cal Poly,Cal St. Fullerton,H,74,87
2017,2,2,Cal Poly,UC Davis,H,74,70
2017,2,18,Cal Poly,Hawaii,H,61,82
2017,2,4,Cal Poly,UC Riverside,H,56,67
2017,1,18,Cal Poly,UC Irvine,H,48,70
2017,3,4,Cal Poly,UC Santa Barbara,H,44,57
2016,11,25,Cal Poly,Ill.-Chicago,N,71,84
2016,11,26,Cal Poly,Elon,N,66,72
2016,11,13,Cal St. Fullerton,Portland St.,H,106,100
2016,12,3,Cal St. Fullerton,Pacific,H,78,77
2016,12,22,Cal St. Fullerton,Portland,H,77,72
2016,12,10,Cal St. Fullerton,Southern Utah,H,75,62
2016,11,30,Cal St. Fullerton,Omaha,H,73,83
2017,1,28,Cal St. Fullerton,Cal Poly,H,81,71
2017,2,18,Cal St. Fullerton,UC Davis,H,79,72
2017,2,11,Cal St. Fullerton,Long Beach St.,H,74,69
2017,1,5,Cal St. Fullerton,Hawaii,H,67,64
2017,1,7,Cal St. Fullerton,CSUN,H,65,70
2017,3,2,Cal St. Fullerton,UC Santa Barbara,H,65,54
2017,1,18,Cal St. Fullerton,UC Riverside,H,63,71
2017,2,22,Cal St. Fullerton,UC Irvine,H,56,54
2016,11,26,Cal St. Fullerton,Alabama St.,N,67,76
2016,11,25,Cal St. Fullerton,Jacksonville St.,N,38,61
2016,12,10,California,UC Davis,H,86,61
2016,12,3,California,Alcorn,H,83,59
2016,11,11,California,South Dakota St.,H,82,53
2016,12,17,California,Cal Poly,H,81,55
2016,11,16,California,UC Irvine,H,75,65
2016,11,25,California,Wyoming,H,71,61
2016,11,30,California,Louisiana Tech,H,68,59
2016,11,27,California,Southeastern La.,H,67,55
2016,12,30,California,Arizona,H,62,67
2016,12,21,California,Virginia,H,52,56
2017,1,1,California,Arizona St.,H,81,65
2017,2,2,California,Utah,H,77,75
2017,2,5,California,Colorado,H,77,66
2017,2,24,California,Oregon St.,H,76,46
2017,1,12,California,Washington,H,69,59
2017,1,29,California,Stanford,H,66,55
2017,2,22,California,Oregon,H,65,68
2017,1,14,California,Washington St.,H,58,54
2016,11,21,California,San Diego St.,N,65,77
2016,12,6,California,Princeton,N,62,51
2016,12,7,California,Seton Hall,N,57,60
2017,3,8,California,Oregon St.,N,67,62
2016,12,22,Campbell,Stetson,H,81,72
2016,12,14,Campbell,UNCW,H,75,96
2016,12,31,Campbell,Presbyterian,H,69,58
2016,11,21,Campbell,Samford,H,53,66
2017,1,4,Campbell,Charleston So.,H,92,82
2017,2,9,Campbell,Longwood,H,83,79
2017,2,28,Campbell,Presbyterian,H,81,62
2017,1,19,Campbell,High Point,H,78,83
2017,2,1,Campbell,Gardner-Webb,H,68,80
2017,1,14,Campbell,Winthrop,H,63,72
2017,2,25,Campbell,Radford,H,61,58
2017,2,18,Campbell,UNC Asheville,H,53,66
2017,1,28,Campbell,Liberty,H,40,72
2016,12,2,Campbell,USC Upstate,N,73,80
2016,12,3,Campbell,Colgate,N,73,71
2017,3,2,Campbell,UNC Asheville,N,81,79
2017,3,3,Campbell,Radford,N,66,50
2016,12,10,Canisius,St. Francis Brooklyn,H,91,81
2016,12,12,Canisius,Albany (NY),H,77,64
2016,11,21,Canisius,UT Martin,H,69,72
2016,11,23,Canisius,Tennessee St.,H,58,72
2017,1,14,Canisius,Marist,H,91,58
2017,2,14,Canisius,Iona,H,89,83
2017,1,4,Canisius,Quinnipiac,H,83,77
2017,1,2,Canisius,Siena,H,82,79
2017,2,10,Canisius,Niagara,H,81,94
2017,1,28,Canisius,Manhattan,H,78,64
2017,1,16,Canisius,Monmouth,H,72,76
2017,1,30,Canisius,Rider,H,66,72
2017,2,26,Canisius,Saint Peter's,H,65,72
2017,2,24,Canisius,Fairfield,H,55,58
2017,3,2,Canisius,Marist,N,77,73
2017,3,3,Canisius,Saint Peter's,N,58,61
2016,11,29,Central Ark.,Little Rock,H,87,89
2016,12,16,Central Ark.,Arkansas St.,H,77,89
2016,12,31,Central Ark.,Sam Houston St.,H,67,65
2017,2,2,Central Ark.,Northwestern St.,H,107,97
2017,2,11,Central Ark.,Nicholls St.,H,106,83
2017,2,25,Central Ark.,SFA,H,85,90
2017,2,9,Central Ark.,Abilene Christian,H,84,73
2017,1,28,Central Ark.,Incarnate Word,H,80,81
2017,1,2,Central Ark.,Lamar University,H,75,78
2017,2,4,Central Ark.,Southeastern La.,H,68,66
2017,1,21,Central Ark.,New Orleans,H,63,81
2016,11,19,Central Ark.,Chattanooga,N,64,75
2017,3,8,Central Ark.,Sam Houston St.,N,69,77
2016,11,11,Central Conn. St.,Hartford,H,75,60
2016,11,22,Central Conn. St.,Penn,H,65,87
2016,12,3,Central Conn. St.,Brown,H,58,75
2017,2,16,Central Conn. St.,Saint Francis (PA),H,71,80
2017,1,7,Central Conn. St.,Mt. St. Mary's,H,68,77
2017,2,18,Central Conn. St.,Robert Morris,H,64,74
2017,1,5,Central Conn. St.,Sacred Heart,H,62,64
2017,2,23,Central Conn. St.,St. Francis Brooklyn,H,62,53
2017,1,28,Central Conn. St.,LIU Brooklyn,H,61,52
2017,2,2,Central Conn. St.,Wagner,H,60,70
2017,1,25,Central Conn. St.,Bryant,H,54,65
2017,1,14,Central Conn. St.,Fairleigh Dickinson,H,47,59
2016,12,6,Central Mich.,Green Bay,H,107,97
2016,11,29,Central Mich.,William & Mary,H,91,81
2016,12,30,Central Mich.,Chicago St.,H,90,82
2016,12,3,Central Mich.,Ark.-Pine Bluff,H,82,59
2017,1,21,Central Mich.,Miami (OH),H,101,92
2017,2,18,Central Mich.,Ball St.,H,100,109
2017,1,13,Central Mich.,Toledo,H,96,88
2017,2,14,Central Mich.,Buffalo,H,93,99
2017,2,3,Central Mich.,Western Mich.,H,86,82
2017,1,10,Central Mich.,Akron,H,85,89
2017,1,24,Central Mich.,Bowling Green,H,82,76
2017,2,28,Central Mich.,Eastern Mich.,H,81,109
2017,2,21,Central Mich.,Northern Ill.,H,66,89
2016,11,21,Central Mich.,Pepperdine,N,88,77
2016,11,23,Central Mich.,Little Rock,N,79,91
2016,11,22,Central Mich.,St. Bonaventure,N,71,102
2016,12,3,Charleston So.,Abilene Christian,H,82,85
2016,11,19,Charleston So.,USC Upstate,H,77,79
2016,12,31,Charleston So.,Liberty,H,70,81
2016,12,29,Charleston So.,Winthrop,H,68,84
2017,2,28,Charleston So.,Longwood,H,79,74
2017,1,21,Charleston So.,Longwood,H,76,61
2017,1,28,Charleston So.,Gardner-Webb,H,76,85
2017,2,18,Charleston So.,High Point,H,76,75
2017,2,15,Charleston So.,Campbell,H,72,69
2017,2,4,Charleston So.,Presbyterian,H,71,65
2017,1,11,Charleston So.,Radford,H,70,64
2017,1,14,Charleston So.,UNC Asheville,H,67,76
2016,11,22,Charlotte,USC Upstate,H,103,108
2016,12,31,Charlotte,North Texas,H,101,76
2016,11,28,Charlotte,Appalachian St.,H,80,72
2016,11,17,Charlotte,East Carolina,H,76,64
2016,12,3,Charlotte,Oregon St.,H,69,66
2016,11,30,Charlotte,James Madison,H,65,56
2017,2,4,Charlotte,FIU,H,95,80
2017,2,25,Charlotte,Marshall,H,89,93
2017,2,23,Charlotte,Western Ky.,H,83,77
2017,1,14,Charlotte,Southern Miss.,H,82,66
2017,2,2,Charlotte,Fla. Atlantic,H,75,77
2017,1,21,Charlotte,Old Dominion,H,74,72
2017,1,12,Charlotte,Louisiana Tech,H,73,79
2017,1,2,Charlotte,Rice,H,70,89
2016,12,20,Charlotte,Maryland,N,72,88
2016,12,17,Charlotte,Florida,N,46,87
2017,3,8,Charlotte,UAB,N,73,74
2016,12,6,Chattanooga,Marshall,H,96,85
2016,12,3,Chattanooga,La.-Monroe,H,79,52
2016,12,21,Chattanooga,Jacksonville St.,H,73,57
2017,2,2,Chattanooga,UNCG,H,91,68
2017,1,11,Chattanooga,The Citadel,H,83,73
2017,1,21,Chattanooga,Samford,H,82,78
2017,1,7,Chattanooga,Furman,H,80,64
2017,1,5,Chattanooga,Wofford,H,77,66
2017,2,4,Chattanooga,Western Caro.,H,77,65
2017,1,25,Chattanooga,VMI,H,64,80
2017,2,25,Chattanooga,Mercer,H,54,64
2017,2,18,Chattanooga,ETSU,H,51,65
2016,11,19,Chattanooga,Central Ark.,N,75,64
2016,11,20,Chattanooga,Arkansas St.,N,67,73
2017,3,4,Chattanooga,Wofford,N,67,79
2017,3,4,Chicago St.,UMKC,H,82,87
2017,1,28,Chicago St.,Grand Canyon,H,77,85
2017,2,9,Chicago St.,Seattle U,H,65,90
2017,1,5,Chicago St.,UTRGV,H,64,83
2017,1,7,Chicago St.,New Mexico St.,H,62,78
2017,1,26,Chicago St.,CSU Bakersfield,H,59,75
2017,2,11,Chicago St.,Utah Valley,H,54,87
2016,12,22,Chicago St.,Southeast Mo. St.,N,74,65
2016,12,23,Chicago St.,Troy,N,65,83
2016,12,17,Cincinnati,Fairleigh Dickinson,H,119,68
2016,12,13,Cincinnati,Texas Southern,H,96,58
2016,12,22,Cincinnati,Marshall,H,93,91
2016,11,26,Cincinnati,Lipscomb,H,91,68
2016,12,4,Cincinnati,Bowling Green,H,85,56
2016,11,11,Cincinnati,Brown,H,84,55
2016,11,14,Cincinnati,Albany (NY),H,74,51
2016,11,23,Cincinnati,Samford,H,70,55
2017,1,29,Cincinnati,South Fla.,H,94,53
2017,1,1,Cincinnati,Tulane,H,92,56
2017,2,23,Cincinnati,Memphis,H,87,74
2017,1,26,Cincinnati,Xavier,H,86,78
2017,2,4,Cincinnati,UConn,H,82,68
2017,1,18,Cincinnati,Temple,H,81,74
2017,2,18,Cincinnati,Tulsa,H,80,60
2017,1,12,Cincinnati,SMU,H,66,64
2017,3,2,Cincinnati,Houston,H,65,47
2017,2,8,Cincinnati,UCF,H,60,50
2016,11,19,Cincinnati,Rhode Island,N,71,76
2016,11,20,Cincinnati,Penn St.,N,71,50
2016,12,13,Clemson,South Carolina St.,H,93,65
2016,12,10,Clemson,Mercer,H,90,47
2016,12,28,Clemson,UNCW,H,87,73
2016,12,4,Clemson,Coppin St.,H,85,43
2016,11,25,Clemson,High Point,H,83,74
2016,11,11,Clemson,Georgia,H,74,64
2016,11,30,Clemson,Nebraska,H,60,58
2017,2,14,Clemson,Wake Forest,H,95,83
2017,1,3,Clemson,North Carolina,H,86,89
2017,3,4,Clemson,Boston College,H,82,68
2017,1,22,Clemson,Virginia Tech,H,81,82
2017,2,7,Clemson,Syracuse,H,81,82
2017,3,1,Clemson,North Carolina St.,H,78,74
2017,2,1,Clemson,Georgia Tech,H,74,62
2017,2,25,Clemson,Florida St.,H,74,76
2017,1,14,Clemson,Virginia,H,73,77
2016,11,17,Clemson,Davidson,N,95,78
2016,11,18,Clemson,Xavier,N,77,83
2016,11,20,Clemson,Oklahoma,N,64,70
2017,3,7,Clemson,North Carolina St.,N,75,61
2017,3,8,Clemson,Duke,N,72,79
2016,12,7,Cleveland St.,Western Mich.,H,85,62
2016,12,29,Cleveland St.,Green Bay,H,75,76
2016,12,3,Cleveland St.,Bethune-Cookman,H,73,62
2016,11,15,Cleveland St.,Canisius,H,67,64
2016,12,31,Cleveland St.,Milwaukee,H,62,53
2017,2,2,Cleveland St.,Detroit Mercy,H,90,73
2017,2,25,Cleveland St.,Youngstown St.,H,69,55
2017,2,18,Cleveland St.,Wright St.,H,68,74
2017,1,14,Cleveland St.,Valparaiso,H,67,78
2017,2,16,Cleveland St.,Northern Ky.,H,60,62
2017,1,12,Cleveland St.,Ill.-Chicago,H,54,59
2017,2,4,Cleveland St.,Oakland,H,51,53
2016,11,12,Cleveland St.,Kent St.,N,74,79
2017,3,3,Cleveland St.,Youngstown St.,N,69,84
2016,11,16,Coastal Caro.,Coppin St.,H,89,59
2016,12,3,Coastal Caro.,UNC Asheville,H,77,79
2016,12,19,Coastal Caro.,Wofford,H,74,75
2016,12,10,Coastal Caro.,N.C. Central,H,70,67
2016,11,14,Coastal Caro.,Col. of Charleston,H,64,71
2016,11,29,Coastal Caro.,Chattanooga,H,52,68
2017,1,14,Coastal Caro.,Appalachian St.,H,85,73
2017,2,11,Coastal Caro.,Ga. Southern,H,82,70
2017,1,7,Coastal Caro.,Arkansas St.,H,80,65
2017,2,25,Coastal Caro.,Louisiana,H,77,79
2017,2,27,Coastal Caro.,La.-Monroe,H,77,72
2017,1,30,Coastal Caro.,UT Arlington,H,72,70
2017,1,9,Coastal Caro.,Little Rock,H,66,63
2017,2,13,Coastal Caro.,Georgia St.,H,65,64
2017,1,28,Coastal Caro.,Texas St.,H,50,52
2016,11,21,Coastal Caro.,Southern Utah,N,83,68
2017,3,8,Coastal Caro.,South Ala.,N,80,67
2016,11,11,Col. of Charleston,The Citadel,H,81,68
2016,12,4,Col. of Charleston,Davidson,H,76,61
2016,11,27,Col. of Charleston,USC Upstate,H,72,60
2016,12,1,Col. of Charleston,Navy,H,70,64
2016,11,20,Col. of Charleston,Wake Forest,H,61,78
2016,11,17,Col. of Charleston,Boise St.,H,60,47
2016,11,18,Col. of Charleston,UCF,H,40,60
2017,2,25,Col. of Charleston,Drexel,H,80,67
2017,2,23,Col. of Charleston,Delaware,H,78,65
2017,1,7,Col. of Charleston,Hofstra,H,77,71
2017,1,14,Col. of Charleston,William & Mary,H,77,67
2017,1,21,Col. of Charleston,James Madison,H,73,60
2017,2,9,Col. of Charleston,Northeastern,H,72,73
2017,2,4,Col. of Charleston,Elon,H,71,58
2017,1,5,Col. of Charleston,Towson,H,62,57
2017,1,19,Col. of Charleston,UNCW,H,59,65
2017,3,6,Col. of Charleston,UNCW,N,69,78
2017,3,4,Col. of Charleston,James Madison,N,67,62
2017,3,5,Col. of Charleston,Towson,N,67,59
2016,12,10,Colgate,Albany (NY),H,66,74
2016,12,7,Colgate,Binghamton,H,64,73
2017,2,8,Colgate,Army West Point,H,70,58
2017,1,14,Colgate,Bucknell,H,69,83
2017,2,25,Colgate,Lafayette,H,69,73
2017,2,15,Colgate,Boston U.,H,68,69
2017,1,2,Colgate,American,H,64,67
2017,1,25,Colgate,Lehigh,H,62,76
2017,1,5,Colgate,Holy Cross,H,61,67
2017,2,4,Colgate,Navy,H,55,52
2017,1,21,Colgate,Loyola Maryland,H,52,49
2016,12,3,Colgate,Campbell,N,71,73
2016,12,4,Colgate,USC Upstate,N,65,71
2016,11,11,Colorado,Sacramento St.,H,90,53
2016,11,17,Colorado,La.-Monroe,H,89,70
2016,12,22,Colorado,Eastern Wash.,H,76,68
2016,11,27,Colorado,Wofford,H,75,60
2016,12,7,Colorado,Xavier,H,68,66
2016,11,14,Colorado,Seattle U,H,67,55
2016,11,30,Colorado,Colorado St.,H,58,72
2017,3,2,Colorado,Stanford,H,91,72
2017,1,12,Colorado,UCLA,H,89,104
2017,1,26,Colorado,Oregon St.,H,85,78
2017,2,9,Colorado,Washington,H,81,66
2017,2,12,Colorado,Washington St.,H,81,49
2017,2,23,Colorado,Utah,H,81,86
2017,1,28,Colorado,Oregon,H,74,65
2017,1,15,Colorado,Southern California,H,68,71
2017,3,4,Colorado,California,H,54,46
2016,11,21,Colorado,Notre Dame,N,83,89
2016,11,22,Colorado,Texas,N,68,54
2017,3,8,Colorado,Washington St.,N,73,63
2016,12,28,Colorado St.,UNLV,H,91,77
2016,12,10,Colorado St.,Northern Colo.,H,81,64
2016,11,27,Colorado St.,Alcorn,H,80,58
2016,11,23,Colorado St.,UMES,H,76,65
2016,12,17,Colorado St.,Kansas St.,H,70,89
2016,11,25,Colorado St.,Southeastern La.,H,67,59
2016,12,3,Colorado St.,Wichita St.,H,67,82
2016,12,19,Colorado St.,Loyola Marymount,H,66,69
2016,11,13,Colorado St.,New Mexico St.,H,64,61
2017,1,7,Colorado St.,Air Force,H,85,58
2017,1,25,Colorado St.,San Jose St.,H,81,72
2017,2,11,Colorado St.,Fresno St.,H,78,62
2017,2,28,Colorado St.,Wyoming,H,78,76
2017,1,31,Colorado St.,Boise St.,H,76,79
2017,1,14,Colorado St.,New Mexico,H,71,84
2017,2,7,Colorado St.,Utah St.,H,69,52
2017,2,25,Colorado St.,San Diego St.,H,56,55
2016,11,29,Columbia,Hofstra,H,86,88
2016,11,23,Columbia,Army West Point,H,83,88
2016,11,26,Columbia,Colgate,H,81,78
2016,12,30,Columbia,Albany (NY),H,67,70
2017,2,4,Columbia,Brown,H,83,78
2017,2,3,Columbia,Yale,H,78,87
2017,2,25,Columbia,Penn,H,70,67
2017,1,7,Columbia,Howard,H,66,48
2017,1,27,Columbia,Dartmouth,H,66,54
2017,1,28,Columbia,Harvard,H,65,62
2017,1,21,Columbia,Cornell,H,62,67
2017,2,24,Columbia,Princeton,H,45,64
2016,12,20,Coppin St.,La.-Monroe,H,53,65
2017,2,13,Coppin St.,Delaware St.,H,83,75
2017,3,2,Coppin St.,Hampton,H,82,89
2017,2,6,Coppin St.,N.C. Central,H,77,86
2017,2,11,Coppin St.,Bethune-Cookman,H,76,72
2017,1,4,Coppin St.,South Carolina St.,H,75,59
2017,1,14,Coppin St.,N.C. A&T,H,75,73
2017,1,28,Coppin St.,Morgan St.,H,74,76
2017,1,23,Coppin St.,Norfolk St.,H,64,74
2016,11,21,Coppin St.,Ball St.,N,77,79
2017,3,6,Coppin St.,Howard,N,73,79
2017,3,7,Coppin St.,Howard,N,73,79
2016,12,29,Cornell,UMass Lowell,H,96,98
2016,11,30,Cornell,Northeastern,H,80,77
2016,11,16,Cornell,Colgate,H,63,67
2017,1,14,Cornell,Columbia,H,75,79
2017,1,28,Cornell,Dartmouth,H,75,62
2017,1,27,Cornell,Harvard,H,71,77
2017,2,4,Cornell,Yale,H,71,78
2017,2,3,Cornell,Brown,H,70,81
2017,2,24,Cornell,Penn,H,66,69
2017,2,25,Cornell,Princeton,H,60,75
2016,12,22,Cornell,Troy,N,84,92
2016,12,23,Cornell,Southeast Mo. St.,N,78,62
2016,12,9,Creighton,Longwood,H,113,58
2016,11,29,Creighton,Buffalo,H,93,72
2016,11,11,Creighton,UMKC,H,89,82
2016,12,28,Creighton,Seton Hall,H,89,75
2016,11,26,Creighton,Loyola Maryland,H,82,52
2016,12,3,Creighton,Akron,H,82,70
2016,11,15,Creighton,Wisconsin,H,79,67
2016,12,31,Creighton,Villanova,H,70,80
2016,12,17,Creighton,Oral Roberts,H,66,65
2017,1,21,Creighton,Marquette,H,94,102
2017,2,19,Creighton,Georgetown,H,87,70
2017,1,28,Creighton,DePaul,H,83,66
2017,2,28,Creighton,St. John's (NY),H,82,68
2017,2,4,Creighton,Xavier,H,80,82
2017,1,11,Creighton,Butler,H,75,64
2017,2,22,Creighton,Providence,H,66,68
2016,11,20,Creighton,North Carolina St.,N,112,94
2016,11,18,Creighton,Washington St.,N,103,77
2016,11,21,Creighton,Ole Miss,N,86,77
2016,12,10,CSU Bakersfield,Portland St.,H,81,79
2016,11,19,CSU Bakersfield,UC Santa Barbara,H,77,70
2016,11,22,CSU Bakersfield,Fresno St.,H,71,63
2017,1,7,CSU Bakersfield,Seattle U,H,78,71
2017,2,11,CSU Bakersfield,UTRGV,H,75,53
2017,2,9,CSU Bakersfield,New Mexico St.,H,72,53
2017,2,23,CSU Bakersfield,UMKC,H,71,62
2017,2,25,CSU Bakersfield,Chicago St.,H,69,49
2017,1,21,CSU Bakersfield,Utah Valley,H,68,65
2017,3,4,CSU Bakersfield,Grand Canyon,H,52,58
2016,11,26,CSU Bakersfield,North Florida,N,77,54
2016,11,27,CSU Bakersfield,North Dakota,N,55,57
2016,11,19,CSUN,Northern Ill.,H,84,82
2016,12,29,CSUN,Morgan St.,H,82,61
2016,12,3,CSUN,Idaho St.,H,79,76
2016,12,10,CSUN,Loyola Marymount,H,68,69
2017,2,1,CSUN,Long Beach St.,H,108,98
2017,1,4,CSUN,UC Riverside,H,82,76
2017,3,4,CSUN,Cal St. Fullerton,H,78,86
2017,2,11,CSUN,UC Santa Barbara,H,77,55
2017,1,21,CSUN,UC Irvine,H,73,105
2017,2,4,CSUN,Hawaii,H,72,76
2017,2,15,CSUN,Cal Poly,H,71,85
2017,1,14,CSUN,UC Davis,H,68,71
2016,11,25,CSUN,New Mexico,N,89,105
2016,11,27,CSUN,Portland,N,78,96
2016,11,24,CSUN,Texas A&M,N,73,95
2016,11,26,Dartmouth,Marist,H,69,75
2016,12,10,Dartmouth,Maine,H,68,73
2016,12,31,Dartmouth,New Hampshire,H,63,62
2016,11,15,Dartmouth,Fairfield,H,62,79
2017,2,25,Dartmouth,Yale,H,86,99
2017,2,18,Dartmouth,Columbia,H,80,79
2017,2,24,Dartmouth,Brown,H,75,80
2017,2,4,Dartmouth,Penn,H,74,71
2017,2,17,Dartmouth,Cornell,H,65,69
2017,2,3,Dartmouth,Princeton,H,64,69
2017,1,3,Dartmouth,CSU Bakersfield,H,60,64
2017,1,7,Dartmouth,Harvard,H,58,74
2016,12,28,Davidson,Hartford,H,105,75
2016,11,12,Davidson,Appalachian St.,H,86,74
2016,12,31,Davidson,Richmond,H,80,82
2016,11,26,Davidson,Charlotte,H,79,57
2016,12,21,Davidson,Jacksonville,H,75,60
2017,2,24,Davidson,Dayton,H,82,89
2017,1,24,Davidson,Duquesne,H,74,60
2017,2,15,Davidson,George Washington,H,74,63
2017,1,14,Davidson,VCU,H,69,63
2017,2,8,Davidson,George Mason,H,69,76
2017,2,28,Davidson,St. Bonaventure,H,68,63
2017,2,3,Davidson,Rhode Island,H,59,70
2017,1,11,Davidson,Fordham,H,54,60
2016,11,17,Davidson,Clemson,N,78,95
2016,11,18,Davidson,Missouri,N,70,55
2016,11,20,Davidson,Arizona St.,N,68,60
2016,11,11,Dayton,Austin Peay,H,96,68
2016,12,23,Dayton,VMI,H,92,56
2016,12,3,Dayton,Winthrop,H,83,67
2016,12,10,Dayton,ETSU,H,75,61
2016,12,21,Dayton,Vanderbilt,H,68,63
2016,12,30,Dayton,La Salle,H,66,55
2016,11,19,Dayton,St. Mary's (CA),H,57,61
2017,2,4,Dayton,Duquesne,H,90,53
2017,2,21,Dayton,George Mason,H,83,70
2017,3,1,Dayton,VCU,H,79,72
2017,2,7,Dayton,Saint Joseph's,H,77,70
2017,2,18,Dayton,St. Bonaventure,H,76,72
2017,1,19,Dayton,Richmond,H,75,59
2017,1,6,Dayton,Rhode Island,H,67,64
2017,1,22,Dayton,Saint Louis,H,67,46
2016,11,25,Dayton,Portland,N,84,74
2016,11,24,Dayton,Nebraska,N,78,80
2016,11,27,Dayton,New Mexico,N,64,57
2016,12,17,Dayton,Northwestern,N,64,67
2016,12,2,Delaware,Delaware St.,H,64,49
2016,12,28,Delaware,Iona,H,63,54
2016,12,20,Delaware,Marist,H,59,56
2016,12,31,Delaware,Hofstra,H,56,58
2017,1,7,Delaware,UNCW,H,81,91
2017,2,9,Delaware,Elon,H,76,74
2017,1,19,Delaware,Northeastern,H,69,62
2017,2,16,Delaware,Drexel,H,68,67
2017,1,28,Delaware,James Madison,H,66,61
2017,2,18,Delaware,William & Mary,H,64,85
2017,1,21,Delaware,Towson,H,58,75
2017,1,2,Delaware,Col. of Charleston,H,56,65
2016,11,20,Delaware,Austin Peay,N,75,76
2016,11,19,Delaware,Northern Ky.,N,53,74
2017,3,4,Delaware,UNCW,N,82,91
2017,3,3,Delaware,Hofstra,N,81,76
2016,11,13,Delaware St.,Texas Southern,H,61,74
2017,2,1,Delaware St.,N.C. A&T,H,82,65
2017,1,14,Delaware St.,Hampton,H,77,85
2017,1,30,Delaware St.,N.C. Central,H,74,82
2017,1,16,Delaware St.,Norfolk St.,H,70,75
2017,1,28,Delaware St.,Florida A&M,H,68,81
2017,3,2,Delaware St.,Howard,H,66,56
2017,2,25,Delaware St.,UMES,H,64,65
2017,2,20,Delaware St.,Morgan St.,H,54,65
2017,3,7,Delaware St.,Bethune-Cookman,N,62,69
2016,11,23,Denver,Utah Valley,H,85,88
2016,11,12,Denver,Jacksonville,H,84,92
2016,12,28,Denver,Oral Roberts,H,77,73
2016,12,19,Denver,Ark.-Pine Bluff,H,74,52
2016,12,17,Denver,Northern Colo.,H,73,70
2016,12,22,Denver,UC Riverside,H,73,55
2017,1,25,Denver,South Dakota St.,H,91,82
2017,1,11,Denver,Western Ill.,H,84,70
2017,2,22,Denver,Omaha,H,83,84
2017,1,14,Denver,North Dakota St.,H,79,55
2017,2,4,Denver,Fort Wayne,H,76,73
2017,2,19,Denver,IUPUI,H,72,83
2017,1,4,Denver,South Dakota,H,69,75
2016,11,27,Denver,Sacramento St.,N,72,61
2017,3,5,Denver,South Dakota St.,N,73,83
2016,12,17,DePaul,Chicago St.,H,109,61
2016,12,19,DePaul,Southeast Mo. St.,H,81,78
2016,12,6,DePaul,Lamar University,H,80,61
2016,11,13,DePaul,Robert Morris,H,78,72
2016,11,20,DePaul,Milwaukee,H,77,59
2016,11,30,DePaul,Drake,H,77,75
2016,12,14,DePaul,Ill.-Chicago,H,75,80
2016,11,23,DePaul,Missouri St.,H,68,66
2016,11,17,DePaul,Rutgers,H,59,66
2017,2,4,DePaul,Marquette,H,79,92
2017,2,25,DePaul,Seton Hall,H,79,82
2017,1,1,DePaul,St. John's (NY),H,73,79
2017,1,31,DePaul,Georgetown,H,73,76
2017,1,21,DePaul,Butler,H,69,70
2017,3,4,DePaul,Xavier,H,65,79
2017,1,10,DePaul,Providence,H,64,63
2017,2,13,DePaul,Villanova,H,62,75
2017,2,11,DePaul,Creighton,H,58,93
2016,12,10,DePaul,Temple,N,65,74
2016,12,22,DePaul,Wyoming,N,58,72
2016,12,23,DePaul,Missouri St.,N,58,69
2017,3,8,DePaul,Xavier,N,64,75
2016,12,22,Detroit Mercy,Fort Wayne,H,86,93
2016,12,17,Detroit Mercy,Western Ky.,H,85,79
2016,11,26,Detroit Mercy,Manhattan,H,81,84
2016,12,31,Detroit Mercy,Wright St.,H,72,85
2016,12,29,Detroit Mercy,Northern Ky.,H,70,81
2016,11,30,Detroit Mercy,Eastern Mich.,H,61,87
2017,1,29,Detroit Mercy,Green Bay,H,93,92
2017,2,21,Detroit Mercy,Cleveland St.,H,91,83
2017,1,16,Detroit Mercy,Youngstown St.,H,87,71
2017,2,10,Detroit Mercy,Oakland,H,80,89
2017,1,27,Detroit Mercy,Milwaukee,H,69,73
2017,2,17,Detroit Mercy,Ill.-Chicago,H,69,74
2017,2,19,Detroit Mercy,Valparaiso,H,63,83
2017,3,3,Detroit Mercy,Milwaukee,N,60,85
2016,12,29,Drake,Loyola Chicago,H,102,98
2016,12,22,Drake,Mississippi Val.,H,101,69
2016,12,3,Drake,Fresno St.,H,76,78
2016,12,19,Drake,South Dakota St.,H,75,83
2016,11,11,Drake,South Dakota,H,74,79
2016,12,10,Drake,Jackson St.,H,63,68
2017,1,8,Drake,Evansville,H,88,76
2017,1,18,Drake,Southern Ill.,H,88,84
